date/time,settlement id,type,order id,sku,description,quantity,marketplace,account type,fulfillment,order city,order state,order postal,tax collection model,product sales,product cost,product sales tax,shipping credits,shipping credits tax,gift wrap credits,giftwrap credits tax,promotional rebates,promotional rebates tax,Marketplace Withheld Tax,selling fees,fba fees,other tran fees,other,total
"Aug 5, 2021 2:49:44 PM PDT",14559484921,Order,113-2172446-3309043,HOBB-251-17-03-2021-393K-0.00,George Washington Gomez: A Mexicotexan Novel,1,amazon.com,Standard Orders,Amazon,HOUSTON,TX,77041-7892,MarketplaceFacilitator,10.79,0,0.89,0,0,0,0,0,0,-0.89,-3.42,-4.25,0,0,3.12
"Aug 5, 2021 3:24:58 PM PDT",14559484921,Order,114-6901017-6168256,HOBB-259-22-07-2021-171K-0.00,Miracle Country: A Memoir of a Family and a Landscape,1,amazon.com,Standard Orders,Amazon,SPRING CREEK,NV,89815-5109,MarketplaceFacilitator,13.22,0,0.94,0,0,0,0,0,0,-0.94,-3.78,-3.64,0,0,5.8
"Aug 5, 2021 3:27:41 PM PDT",14559484921,Order,113-2340206-4341017,HOBBulk-257-20-11-2020-40K-0.00,"Girl, Stolen: A Novel (Girl, Stolen, 1)",1,amazon.com,Standard Orders,Amazon,Brick,NJ,8724,MarketplaceFacilitator,8,0,0.53,0,0,0,0,0,0,-0.53,-3,-3.64,0,0,1.36
"Aug 5, 2021 10:46:41 PM PDT",14559484921,Order,114-0706612-0474656,HOBBulk-089-6/19/20-56K-0.00,"Sources of Chinese Tradition, Vol. 1",1,amazon.com,Standard Orders,Amazon,KINNELON,NJ,07405-2274,MarketplaceFacilitator,23.99,0,1.59,0,0,0,0,0,0,-1.59,-5.4,-5.98,0,0,12.61
"Aug 5, 2021 11:51:29 PM PDT",14559484921,Order,113-9248834-8725057,HOBB-353-03-06-2021-1.5M-0.00,Stunt Water: The Buddy Wakefield Reader 1991-2011,1,amazon.com,Standard Orders,Amazon,PORTLAND,OR,97218-1768,0,21.84,0,0,0,0,0,0,0,0,0,-5.08,-2.84,0,0,13.92
"Aug 6, 2021 1:47:49 AM PDT",14559484921,Order,111-2305492-5261043,HOBBulk-137-9/22/20-146K-0.00,"Predator's Gold (Mortal Engines, Book 2)",1,amazon.com,Standard Orders,Amazon,CLARKSVILLE,TN,37043-5928,MarketplaceFacilitator,6.63,0,0.63,0,0,0,0,0,0,-0.63,-2.79,-2.84,0,0,1
"Aug 6, 2021 3:51:45 AM PDT",14559484921,Order,113-5975885-7313847,FULB-044-21-07-2021-6K-0.08,Refuge Recovery: A Buddhist Path to Recovering from Addiction,1,amazon.com,Standard Orders,Amazon,FALL RIVER,MA,02720-1238,MarketplaceFacilitator,12.9,-0.08,0.81,0,0,0,0,0,0,-0.81,-3.74,-3.64,0,0,5.44
"Aug 6, 2021 3:01:17 PM PDT",14559484921,Order,112-4550575-7296220,HOB-136-01-12-2020-660K-0.00-st,Swift Programming: The Big Nerd Ranch Guide (Big Nerd Ranch Guides),1,amazon.com,Standard Orders,Amazon,SHELBY TOWNSHIP,MI,48316-3751,MarketplaceFacilitator,9.53,-2.5,0.57,0,0,0,0,0,0,-0.57,-3.23,-5.68,0,0,-1.88
"Aug 6, 2021 3:15:15 PM PDT",14559484921,Order,114-2361026-3817804,HOBB-008-21-07-2021-92K-0.00,Creation Regained: Biblical Basics for a Reformational Worldview,1,amazon.com,Standard Orders,Amazon,SISTERSVILLE,WV,26175-6800,MarketplaceFacilitator,8,0,0.48,0,0,0,0,0,0,-0.48,-3,-2.84,0,0,2.16
"Aug 6, 2021 4:13:11 PM PDT",14559484921,Order,114-2404995-5014614,HOBBulk-311-20-11-2020-930K-0.00,"Mirror for Humanity: A Concise Introduction to Cultural Anthropology, 8th Edition",1,amazon.com,Standard Orders,Amazon,KITTANNING,PA,16201-8253,MarketplaceFacilitator,8,0,0.48,0,0,0,0,0,0,-0.48,-3,-4.95,0,0,0.05
"Aug 6, 2021 7:18:36 PM PDT",14559484921,Order,111-0264758-0151443,HOBB-079-25-02-2021-1.4M-3.35,What's the Big Idea?: How to Win with Outrageous Ideas (That Sell!),1,amazon.com,Standard Orders,Amazon,MIAMI BEACH,FL,33139-6628,MarketplaceFacilitator,25,-3.35,1.75,0,0,0,0,0,0,-1.75,-5.55,-4.95,0,0,11.15
"Aug 7, 2021 6:29:09 AM PDT",14559484921,Order,112-5407673-1424217,HOBB-426-03-06-2021-381K-0.00,The New Master Your Money: A Step-by-Step Plan for Gaining and Enjoying Financial Freedom,1,amazon.com,Standard Orders,Amazon,HOUSTON,TX,77008-2761,MarketplaceFacilitator,6.67,0,0.55,0,0,0,0,0,0,-0.55,-2.8,-2.84,0,0,1.03
"Aug 7, 2021 9:45:54 AM PDT",14559484921,Order,111-1033778-9908228,HOB-143-01-12-2020-854K-0.00-st,The ukulele : A visual history,1,amazon.com,Standard Orders,Amazon,CHARLOTTE,NC,28209-1398,MarketplaceFacilitator,22.58,-2.5,1.64,0,0,0,0,0,0,-1.64,-5.19,-4.95,0,0,9.94
"Aug 7, 2021 9:28:46 PM PDT",14559484921,Order,112-6579678-4477047,HOBB-148-25-02-2021-1.3M-3.35,"Heroes, Lovers, and Others: The Story of Latinos in Hollywood",1,amazon.com,Standard Orders,Amazon,ORLAND PARK,IL,60462-5931,MarketplaceFacilitator,17.73,-3.35,1.73,0,0,0,0,0,0,-1.73,-4.46,-2.84,0,0,7.08
"Aug 8, 2021 2:32:03 AM PDT",14559484921,Order,114-9643775-1617012,HOBB-339-03-06-2021-299K-0.00,"UX for Lean Startups: Faster, Smarter User Experience Research and Design",1,amazon.com,Standard Orders,Amazon,HUNTERSVILLE,NC,28078,MarketplaceFacilitator,18.22,0,1.32,0,0,0,0,0,0,-1.32,-4.53,-4.95,0,0,8.74
"Aug 8, 2021 2:41:21 AM PDT",14559484921,Order,114-5336022-3313852,HOBB-507-03-06-2021-240K-0.00,Minding the Heart: The Way of Spiritual Transformation,1,amazon.com,Standard Orders,Amazon,LA MIRADA,CA,90638-3738,MarketplaceFacilitator,9.42,0,0.89,2.5,0,0,0,-2.5,0,-0.89,-3.21,-3.64,0,0,2.57
"Aug 8, 2021 3:31:32 AM PDT",14559484921,Order,112-7458538-3809860,HOBBulk-262-20-11-2020-420K-0.00,Playing With Fire: How the Bible Ignites Change in Your Soul,1,amazon.com,Standard Orders,Amazon,PORTLAND,OR,97229-1176,0,8.94,0,0,0,0,0,0,0,0,0,-3.14,-3.64,0,0,2.16
"Aug 8, 2021 12:32:40 PM PDT",14559484921,Order,111-7236593-9088234,HOBB-018-25-02-2021-146K-3.35,Shadows of the Mind: A Search for the Missing Science of Consciousness,1,amazon.com,Standard Orders,Amazon,PACIFIC,MO,63069-2926,0,15.93,-3.35,0,0,0,0,0,0,0,0,-4.19,-4.95,0,0,3.44
"Aug 8, 2021 9:19:01 PM PDT",14559484921,Order,114-1046503-8154627,PSPDer-0126-01-03-2020-359K-3.06,Fix-It and Forget-It Cookbook: Feasting with Your Slow Cooker,1,amazon.com,Standard Orders,Amazon,CORONA,CA,92882-6038,MarketplaceFacilitator,6.99,-3.06,0.61,0,0,0,0,0,0,-0.61,-2.85,-4.95,0,0,-3.87
"Aug 9, 2021 1:07:37 AM PDT",14559484921,Order,113-6541227-0270616,HOBB-180-01-12-2020-54K-0.00-st,It's Called a Breakup Because It's Broken: The Smart Girl's Break-Up Buddy,1,amazon.com,Standard Orders,Amazon,CHICAGO,IL,60614-2756,MarketplaceFacilitator,7.2,-2.5,0.74,0,0,0,0,0,0,-0.74,-2.88,-2.84,0,0,-1.02
"Aug 9, 2021 1:31:28 AM PDT",14559484921,Order,112-2244487-4281866,HOBB-028-21-07-2021-480K-0.00,California Government and Politics Today (14th Edition),1,amazon.com,Standard Orders,Amazon,SAN DIEGO,CA,92124-2025,MarketplaceFacilitator,15.14,0,1.17,0,0,0,0,0,0,-1.17,-4.07,-2.84,0,0,8.23
"Aug 9, 2021 6:32:42 AM PDT",14559484921,Order,113-3784534-1450609,HOBB-260-17-03-2021-923K-0.00,Communicate! A Workbook for Interpersonal Communication,1,amazon.com,Standard Orders,Amazon,COSTA MESA,CA,92627-2394,MarketplaceFacilitator,26.85,0,2.08,0,0,0,0,0,0,-2.08,-5.83,-4.95,0,0,16.07
"Aug 9, 2021 9:16:52 AM PDT",14559484921,Order,112-3768286-0401043,HOBB-090-25-02-2021-1.2M-3.35,"The Dictator Next Door: The Good Neighbor Policy and the Trujillo Regime in the Dominican Republic, 1930-1945 (American Encounters/Global Interactions",1,amazon.com,Standard Orders,Amazon,DALLAS,TX,75207-3912,MarketplaceFacilitator,13.46,-3.35,1.11,0,0,0,0,0,0,-1.11,-3.82,-4.95,0,0,1.34
"Aug 9, 2021 11:32:55 AM PDT",14559484921,Order,112-3077972-5985841,HOBB-173-21-07-2021-734K-0.00,Maranatha! The NIV Worship Bible,1,amazon.com,Standard Orders,Amazon,Akron,iowa,51001,MarketplaceFacilitator,29.17,0,2.04,8.11,0,0,0,-8.11,0,-2.04,-6.18,-5.68,0,0,17.31
"Aug 9, 2021 12:03:02 PM PDT",14559484921,Order,113-5552878-9602637,HOBB-184-21-07-2021-276K-0.00,"California Studies: History-Social Science, Grade 4",1,amazon.com,Standard Orders,Amazon,TEMECULA,CA,92592-1343,MarketplaceFacilitator,45.25,0,3.51,0,0,0,0,0,0,-3.51,-8.59,-5.68,0,0,30.98
"Aug 9, 2021 2:32:35 PM PDT",14559484921,Order,112-1750472-1826642,HOBB-139-21-07-2021-551K-0.00,The 12 Essential Skills for Great Preaching - Second Edition,1,amazon.com,Standard Orders,Amazon,NEW ORLEANS,LA,70126-4673,MarketplaceFacilitator,7.88,0,0.74,1.93,0.18,0,0,0,0,-0.92,-2.98,-6.88,0,0,-0.05
"Aug 9, 2021 4:42:16 PM PDT",14559484921,Order,112-0061253-8074641,HOBB-255-22-07-2021-39K-0.00,"Mom's House, Dad's House: Making two homes for your child",1,amazon.com,Standard Orders,Amazon,MINNEAPOLIS,MN,55419-1918,MarketplaceFacilitator,8,0,0.64,0,0,0,0,0,0,-0.64,-3,-3.64,0,0,1.36
"Aug 9, 2021 6:12:36 PM PDT",14559484921,Order,114-7475024-1573809,HOBBulk-147-9/22/20-229K-0.00,A Writer's Reference with Exercises,1,amazon.com,Standard Orders,Amazon,RED BLUFF,CA,96080-2225,MarketplaceFacilitator,23.67,0,1.72,0,0,0,0,0,0,-1.72,-5.35,-4.95,0,0,13.37
"Aug 9, 2021 6:24:16 PM PDT",14559484921,Order,111-9285792-4838636,HOBB-202-21-07-2021-284K-0.00,"Atmospheric Science, Second Edition: An Introductory Survey (International Geophysics)",1,amazon.com,Standard Orders,Amazon,MARRIOTTSVILLE,MD,21104-1142,MarketplaceFacilitator,41.85,0,2.51,0,0,0,0,0,0,-2.51,-8.08,-5.68,0,0,28.09
"Aug 9, 2021 6:43:15 PM PDT",14559484921,Order,111-0418233-2421061,HOB-134-01-12-2020-885K-0.00-st,Clinical Applications of Pathophysiology: An Evidence-Based Approach,1,amazon.com,Standard Orders,Amazon,FLUSHING,NY,11354-5570,MarketplaceFacilitator,13.24,-2.5,1.18,0,0,0,0,0,0,-1.18,-3.79,-4.95,0,0,2
"Aug 9, 2021 6:44:27 PM PDT",14559484921,Order,114-9281703-8079433,HOBBulk-406-20-11-2020-1.8M-0.00,Khirbet Khizeh,1,amazon.com,Standard Orders,Amazon,NEWPORT,NC,28570-8214,MarketplaceFacilitator,9,0,0.61,0,0,0,0,0,0,-0.61,-3.15,-2.7,0,0,3.15
"Aug 9, 2021 10:27:22 PM PDT",14559484921,Order,113-9619255-2111410,HOBB-179-01-12-2020-981K-0.00-st,Antibiotic Basics for Clinicians: The ABCs of Choosing the Right Antibacterial Agent,1,amazon.com,Standard Orders,Amazon,CHARLESTON,WV,25320,MarketplaceFacilitator,10.31,-2.5,0.62,0,0,0,0,0,0,-0.62,-3.35,-4.95,0,0,-0.49
"Aug 10, 2021 2:30:21 AM PDT",14559484921,Order,111-6359623-4896223,FULB-126-21-07-2021-482K-0.08,Hanta Yo,1,amazon.com,Standard Orders,Amazon,SILVER SPRING,MD,20904-2163,MarketplaceFacilitator,16.12,-0.08,0.97,0,0,0,0,0,0,-0.97,-4.22,-5.68,0,0,6.14
"Aug 10, 2021 2:33:40 AM PDT",14559484921,Order,114-2714406-5809805,FULB-083-21-07-2021-21K-0.08,Oona Out of Order: A Novel,1,amazon.com,Standard Orders,Amazon,Peachtree Corners,GA,30092,MarketplaceFacilitator,11.01,-0.08,0.66,0,0,0,0,0,0,-0.66,-3.45,-4.95,0,0,2.53
"Aug 10, 2021 7:40:29 AM PDT",14559484921,Order,111-4410031-9382644,FULB-039-21-07-2021-7K-0.08,The Valley of Vision: A Collection of Puritan Prayers & Devotions,1,amazon.com,Standard Orders,Amazon,NORTH OLMSTED,OH,44070-4307,MarketplaceFacilitator,10.99,-0.08,0.88,0,0,0,0,0,0,-0.88,-3.45,-2.84,0,0,4.62
"Aug 10, 2021 9:45:22 AM PDT",14620982061,Order,113-6033703-1099409,FULB-038-21-07-2021-790K-0.08,The Oswald Chambers Daily Devotional Bible - New King James Version,1,amazon.com,Standard Orders,Amazon,Wilmington,DE,19808,0,7.34,-0.08,0,0,0,0,0,0,0,0,-2.9,-4.95,0,0,-0.59
"Aug 10, 2021 11:57:42 AM PDT",14620982061,Order,112-9812944-6871411,HOBB-559-03-06-2021-230K-0.00,The Trobrianders of Papua New Guinea (Case Studies in Cultural Anthropology),1,amazon.com,Standard Orders,Amazon,WOODS CROSS,UT,84087-2434,MarketplaceFacilitator,9,0,0.65,0,0,0,0,0,0,-0.65,-3.15,-2.84,0,0,3.01
"Aug 10, 2021 1:18:26 PM PDT",14620982061,Order,114-2812213-0064222,HOBB-236-22-07-2021-226K-0.00,The Case for Christ: A Journalist's Personal Investigation of the Evidence for Jesus,1,amazon.com,Standard Orders,Amazon,CROSS JUNCTION,VA,22625-2427,MarketplaceFacilitator,13.21,0,0.7,0,0,0,0,0,0,-0.7,-3.78,-4.25,0,0,5.18
"Aug 10, 2021 1:35:33 PM PDT",14620982061,Order,111-7090313-0955456,HOBB-049-25-02-2021-977K-3.35,SO WHAT?: The Writer's Argument,1,amazon.com,Standard Orders,Amazon,CRETE,NE,68333-3602,MarketplaceFacilitator,7.89,-3.35,0.59,0,0,0,0,0,0,-0.59,-2.98,-2.84,0,0,-1.28
"Aug 10, 2021 3:19:34 PM PDT",14620982061,Order,111-8628861-4715469,HOBBulk-195-20-11-2020-819K-0.00,The Million Dollar Mermaid: An Autobiography,1,amazon.com,Standard Orders,Amazon,ERIE,PA,16510-1944,MarketplaceFacilitator,8.35,0,0.5,0,0,0,0,0,0,-0.5,-3.05,-4.95,0,0,0.35
"Aug 10, 2021 3:29:38 PM PDT",14620982061,Order,114-1841189-6115441,HOB-077-01-12-2020-883K-0.00-st,365 Days For Travelers - Wisdom from Chinese Literary and Buddhist Classics [Chinese-English Edition],1,amazon.com,Standard Orders,Amazon,Bellefonte,Pennsylvania,16823,MarketplaceFacilitator,18.78,-2.5,1.13,4.31,0,0,0,-4.31,0,-1.13,-4.62,-4.95,0,0,6.71
"Aug 10, 2021 3:53:56 PM PDT",14620982061,Order,113-0114224-1548254,Half Off Books-044-9/14/20-223K-3.38,Microsoft Visual Basic .NET Programmer's Cookbook (Pro-Developer),1,amazon.com,Standard Orders,Amazon,NORWOOD,NJ,07648-1817,MarketplaceFacilitator,20.24,-3.38,1.34,0,0,0,0,0,0,-1.34,-4.84,-5.98,0,0,6.04
"Aug 10, 2021 4:15:35 PM PDT",14620982061,Order,111-4796592-8665821,HOBB-479-03-06-2021-741K-0.00,Victorious Christian Service: Studies in the Book of Nehemiah,1,amazon.com,Standard Orders,Amazon,CHATTANOOGA,TN,37419-2013,MarketplaceFacilitator,9,0,0.83,0,0,0,0,0,0,-0.83,-3.15,-2.84,0,0,3.01
"Aug 10, 2021 11:41:03 PM PDT",14620982061,Order,113-8065229-9681063,HOBB-028-21-07-2021-480K-0.00,California Government and Politics Today (14th Edition),1,amazon.com,Standard Orders,Amazon,LA JOLLA,CA,92037-3330,MarketplaceFacilitator,15.14,0,1.17,2.1,0,0,0,-2.1,0,-1.17,-4.07,-2.84,0,0,8.23
"Aug 11, 2021 2:21:19 AM PDT",14620982061,Order,111-2667267-9132244,HOBB-142-25-02-2021-807K-3.35,The Shape of Practical Theology: Empowering Ministry with Theological Praxis,1,amazon.com,Standard Orders,Amazon,PASADENA,CA,91104-1610,MarketplaceFacilitator,10.6,-3.35,1.01,0,0,0,0,0,0,-1.01,-3.39,-4.95,0,0,-1.09
"Aug 11, 2021 4:47:17 AM PDT",14620982061,Order,114-5500565-7539425,FULB-035-21-07-2021-264K-0.08,Cross Her Heart: A Novel,1,amazon.com,Standard Orders,Amazon,TEMPE,AZ,85281-7150,MarketplaceFacilitator,10.48,-0.08,0.85,0,0,0,0,0,0,-0.85,-3.37,-2.84,0,0,4.19
"Aug 11, 2021 9:43:29 AM PDT",14620982061,Order,111-1382327-6774608,HOBB-281-22-07-2021-6K-0.00,Spiritual Depression: Its Causes and Its Cure,1,amazon.com,Standard Orders,Amazon,BRICK,NJ,08724-4859,MarketplaceFacilitator,12.18,0,0.81,0,0,0,0,0,0,-0.81,-3.63,-4.25,0,0,4.3
"Aug 11, 2021 9:46:33 AM PDT",14620982061,Order,114-3762286-6839437,HOBB-230-21-07-2021-59K-0.00,The Landscape of History: How Historians Map the Past,1,amazon.com,Standard Orders,Amazon,NEW YORK,NY,10128-3767,MarketplaceFacilitator,9.52,0,0.84,0,0,0,0,0,0,-0.84,-3.23,-2.84,0,0,3.45
"Aug 11, 2021 10:42:50 AM PDT",14620982061,Order,113-9555191-6606608,HOBBulk-028-9/22/20-587K-0.00,CliffsQuickReview American Government,1,amazon.com,Standard Orders,Amazon,VIENNA,VA,22181-4035,MarketplaceFacilitator,10,0,0.6,0,0,0,0,0,0,-0.6,-3.3,-2.84,0,0,3.86
"Aug 11, 2021 12:31:17 PM PDT",14620982061,Order,112-2235107-4283413,HOB-051-01-12-2020-788K-0.00,Not Always So: Practicing the True Spirit of Zen,1,amazon.com,Standard Orders,Amazon,BELMONT,NC,28012-5207,MarketplaceFacilitator,17.23,-2.5,1.21,2.73,0.19,0,0,0,0,-1.4,-4.38,-6.05,0,0,7.03
"Aug 11, 2021 3:22:40 PM PDT",14620982061,Order,112-2023390-1614648,HOBB-003-21-07-2021-156K-0.00,Financial Risk Management For Dummies,1,amazon.com,Standard Orders,Amazon,NEW YORK,NY,10009-4718,MarketplaceFacilitator,14,0,1.24,0,0,0,0,0,0,-1.24,-3.9,-4.95,0,0,5.15
"Aug 11, 2021 3:54:11 PM PDT",14620982061,Order,112-4958040-1382665,HOBBulk-396-20-11-2020-89K-0.00,When the Bough Breaks: An Alex Delaware Novel,1,amazon.com,Standard Orders,Amazon,Lonehill,Gauteng,2196,0,8,0,0,4.82,0,0,0,0,0,0,-3,-8.29,0,0,1.53
"Aug 11, 2021 5:45:40 PM PDT",14620982061,Order,111-4732290-1459439,Thrift-9/18/19-269302-2.20,"Nation of Nations, Volume 1: To 1877",1,amazon.com,Standard Orders,Amazon,LA MESA,CA,91941-7940,MarketplaceFacilitator,14.95,-2.5,1.27,0,0,0,0,0,0,-1.27,-4.04,-5.68,0,0,2.73
"Aug 11, 2021 8:21:59 PM PDT",14620982061,Order,112-9613587-1514667,HOB-103-01-12-2020-219K-0.00-st,"Come Away with Me Piano, Vocal and Guitar Chords",1,amazon.com,Standard Orders,Amazon,LA VERGNE,TN,37086-4004,MarketplaceFacilitator,8.43,-2.5,0.82,0,0,0,0,0,0,-0.82,-3.06,-2.84,0,0,0.03
"Aug 11, 2021 10:33:52 PM PDT",14620982061,Order,113-5874440-5102602,HOBBulk-155-20-11-2020-553K-0.00,A Vast Illusion: Time According to A Course in Miracles,1,amazon.com,Standard Orders,Amazon,SAN DIEGO,CA,92131-1822,MarketplaceFacilitator,11.49,0,0.89,0,0,0,0,0,0,-0.89,-3.52,-4.25,0,0,3.72
"Aug 11, 2021 11:22:41 PM PDT",14620982061,Order,113-4590979-2857064,HOBBulk-013-9/22/20-690K-0.00,Woman in the Nineteenth Century (Norton Critical Editions),1,amazon.com,Standard Orders,Amazon,BREMEN,GA,30110-1833,MarketplaceFacilitator,9.35,0,0.75,0,0,0,0,0,0,-0.75,-3.2,-2.84,0,0,3.31
"Aug 12, 2021 3:29:14 AM PDT",14620982061,Order,113-0005235-8146615,HOBBulk-014-20-11-2020-298K-0.00,The Complete Idiot's Guide to Eating Well After Weight Loss Surgery (Complete Idiot's Guides (Lifestyle Paperback)),1,amazon.com,Standard Orders,Amazon,Los Angeles,CA,90015,MarketplaceFacilitator,11.9,0,1.13,0,0,0,0,0,0,-1.13,-3.59,-4.95,0,0,3.36
"Aug 12, 2021 9:09:10 AM PDT",14620982061,Order,114-2386710-3193800,HOBB-129-21-07-2021-53K-0.00,"Jesus, Interrupted: Revealing the Hidden Contradictions in the Bible (And Why We Don't Know About Them)",1,amazon.com,Standard Orders,Amazon,GARLAND,TX,75042,MarketplaceFacilitator,8,0,0.66,0,0,0,0,0,0,-0.66,-3,-3.64,0,0,1.36
"Aug 12, 2021 9:21:05 AM PDT",14620982061,Order,111-3070333-2152209,HOBB-025-21-07-2021-760K-0.00,Managing Contraceptive Pill Patients 2010,1,amazon.com,Standard Orders,Amazon,SPRINGFIELD,IL,62712-8910,MarketplaceFacilitator,55,0,3.99,0,0,0,0,0,0,-3.99,-10.05,-2.84,0,0,42.11
"Aug 12, 2021 10:58:10 AM PDT",14620982061,Order,111-5221712-5081854,PSPDer-0022-01-03-2020-539K-3.06,The Magic School Bus Makes A Rainbow: A Book About Color (Magic School Bus) (TV Tie-In),1,amazon.com,Standard Orders,Amazon,ST SIMONS ISLAND,GA,31522-5102,MarketplaceFacilitator,6.14,-3.06,0.37,0,0,0,0,0,0,-0.37,-2.72,-2.7,0,0,-2.34
"Aug 12, 2021 7:12:00 PM PDT",14620982061,Order,112-1209183-5735427,HOBB-018-21-07-2021-67K-0.00,The Essential Iliad,1,amazon.com,Standard Orders,Amazon,LYNCHBURG,VA,24501-3113,MarketplaceFacilitator,8.95,0,0.47,0,0,0,0,0,0,-0.47,-3.14,-2.84,0,0,2.97
"Aug 13, 2021 1:19:05 AM PDT",14620982061,Order,112-0197807-4668222,Half Off Books-159-9/14/20-223K-3.38,"The Challenger Launch Decision: Risky Technology, Culture, and Deviance at NASA",1,amazon.com,Standard Orders,Amazon,GLENDALE,CA,91202-4420,MarketplaceFacilitator,12.94,-3.38,1.33,0,0,0,0,0,0,-1.33,-3.74,-5.68,0,0,0.14
"Aug 13, 2021 2:25:33 AM PDT",14620982061,Order,114-6640549-8865060,HOBB-012-21-07-2021-272K-0.00,The Digital Life Insurance Agent: How to Market Life Insurance Online and Sell Over the Phone,1,amazon.com,Standard Orders,Amazon,KANSAS CITY,MO,64113-1910,0,14.35,0,0,0,0,0,0,0,0,0,-3.95,-2.7,0,0,7.7
"Aug 13, 2021 6:17:56 AM PDT",14620982061,Order,113-2011104-1518652,HOBB-242-22-07-2021-33K-0.00,Getting Ready for Marriage: A Practical Road Map for Your Journey Together,1,amazon.com,Standard Orders,Amazon,CEDAR RAPIDS,IA,52403-9078,MarketplaceFacilitator,8.99,0,0.63,2.73,0,0,0,-2.73,0,-0.63,-3.15,-2.84,0,0,3
"Aug 13, 2021 1:02:36 PM PDT",14620982061,Order,112-4822818-0821062,HOBB-294-22-07-2021-142K-0.00,The Focused Life,1,amazon.com,Standard Orders,Amazon,BRUCE,MS,38915-9342,MarketplaceFacilitator,10.84,0,0.76,0,0,0,0,0,0,-0.76,-3.43,-2.84,0,0,4.57
"Aug 13, 2021 3:52:30 PM PDT",14620982061,Order,114-7398955-7161846,HOBB-033-21-07-2021-219K-0.00,Psychology: A Concise Introduction,1,amazon.com,Standard Orders,Amazon,nashville,tn,37205,MarketplaceFacilitator,13.27,0,0,0,0,0,0,0,0,0,-3.79,-4.95,0,0,4.53
"Aug 13, 2021 8:17:48 PM PDT",14620982061,Order,113-2501018-5187453,HOBB-148-21-07-2021-59K-0.00,Postmortem (1) (Kay Scarpetta),1,amazon.com,Standard Orders,Amazon,ROBBINSDALE,MN,55422-3737,MarketplaceFacilitator,7.15,0,0.54,0,0,0,0,0,0,-0.54,-2.87,-3.64,0,0,0.64
"Aug 14, 2021 1:03:16 AM PDT",14620982061,Order,112-9973011-4781056,Half Off Books-10/27/19-594150-8.06,Internet Research Illustrated (Illustrated (Course Technology)),1,amazon.com,Standard Orders,Amazon,VIRGINIA BEACH,VA,23453-1522,MarketplaceFacilitator,12.34,-8.06,0.74,0,0,0,0,0,0,-0.74,-3.65,-2.84,0,0,-2.21
"Aug 14, 2021 1:51:13 AM PDT",14620982061,Order,112-8471159-7655414,HOBB-526-03-06-2021-1.1M-0.00,Healing and Wholeness,1,amazon.com,Standard Orders,Amazon,VERO BEACH,FL,32960-6936,MarketplaceFacilitator,10.62,0,0.74,0,0,0,0,0,0,-0.74,-3.39,-2.84,0,0,4.39
"Aug 14, 2021 2:25:39 AM PDT",14620982061,Order,113-1215805-4025806,HOBB-229-21-07-2021-198K-0.00,On Revolution (Penguin Classics),1,amazon.com,Standard Orders,Amazon,KENSINGTON,MD,20895-3903,MarketplaceFacilitator,12.31,0,0.74,0,0,0,0,0,0,-0.74,-3.65,-3.64,0,0,5.02
"Aug 14, 2021 2:58:27 AM PDT",14620982061,Order,114-4871762-9999459,HOBB-022-21-07-2021-648-0.00,"The Other Wes Moore: One Name, Two Fates",1,amazon.com,Standard Orders,Amazon,MATTHEWS,NC,28104-0050,MarketplaceFacilitator,8.73,0,0.59,5.99,0.4,0,0,0,0,-0.99,-3.11,-8.83,0,0,2.78
"Aug 14, 2021 3:30:58 AM PDT",14620982061,Order,113-5684808-1964206,HOBB-224-21-07-2021-206K-0.00,Algebra: Structure and Method Book 1,1,amazon.com,Standard Orders,Amazon,AUGUSTA,GA,30909-3355,MarketplaceFacilitator,36.62,0,2.93,0,0,0,0,0,0,-2.93,-7.29,-5.98,0,0,23.35
"Aug 14, 2021 4:46:47 AM PDT",14620982061,Order,113-3637371-6224219,HOBB-585-21-07-2021-538K-0.00,University Physics with Modern Physics (12th Edition),1,amazon.com,Standard Orders,Amazon,Midlothian,VA,23113,MarketplaceFacilitator,18.26,0,1.1,0,0,0,0,0,0,-1.1,-4.54,-7.18,0,0,6.54
"Aug 14, 2021 2:50:23 PM PDT",14620982061,Order,112-3788686-8697038,HOBB-205-21-07-2021-41K-0.00,Competition Math for Middle School,1,amazon.com,Standard Orders,Amazon,NEW YORK,NY,10016-6528,MarketplaceFacilitator,19.5,0,1.73,0,0,0,0,0,0,-1.73,-4.73,-4.95,0,0,9.82
"Aug 14, 2021 5:37:30 PM PDT",14620982061,Order,113-7688497-0311454,Thrift-9/18/19-343252-2.20,"Introduction to Kinesiology: Studying Physical Activity, Third Edition",1,amazon.com,Standard Orders,Amazon,LA HABRA,CA,90631-2960,MarketplaceFacilitator,8.99,-2.5,0.74,0,0,0,0,0,0,-0.74,-3.15,-5.98,0,0,-2.64
"Aug 14, 2021 6:32:57 PM PDT",14620982061,Order,111-3449757-3724204,HOBBulk-302-20-11-2020-2.7M-0.00,Martial Arts of the World [2 volumes]: An Encyclopedia,1,amazon.com,Standard Orders,Amazon,VIRGINIA BEACH,VA,23452-5702,MarketplaceFacilitator,25.21,0,1.51,8.79,0,0,0,-8.79,0,-1.51,-5.58,-6.28,0,0,13.35
